,key,Img_path,GD,OCMR,Is_OCMR_true,MolVec,Is_MolVec_true,OSRA,Is_OSRA_true,Imago,Is_Imago_true,OCMR_TanimotoSimilarity,MolVec_TanimotoSimilarity,OSRA_TanimotoSimilarity,Imago_TanimotoSimilarity,OCMR_edit_distance,MolVec_edit_distance,OSRA_edit_distance,Imago_edit_distance
302,P303,./images/P303.png,NC=1C(=C(C=C2C=C(N=NC12)NC(=O)C1N(CC1)C=1C=NN(C1)C)C1=C(C2=C(OCCN2)N=C1)C)F,CC1=C(C2=CC3=CC(NC(=O)C4CCN4C4=CN(C)N=C4)=NN=C3C(N)=C2F)C=NC2=C1NCCO2,1,CC1=C(C2=CC3=CC(NC(=O)C4CCN4C4=CN(C)N=C4)=NN=C3C(N)=C2F)C=NC2=C1NCCO2,1,O=C(C1CCN1c1cnn(c1)C)Nc1nnc2c(c1)cc(c(c2N)F)c1cnc2c(c1C)NCCO2,1,Cc1c(-c2cc3cc(NC(=O)C4CCN4c4cnn(C)c4)nnc3c(N)c2F)cnc2c1NCCO2,1,1.0,1.0,1.0,1.0,0,0,0,0
303,P304,./images/P304.png,NC=1C(=C(C=C2C=C(N=NC12)NC1=NN2CC(N(CCC2=C1)C(C)C)=O)C1=C(C=CC(=C1)P(=O)(C)C)C)F,CC1=C(C2=CC3=CC(NC4=NN5CC(=O)N(C(C)C)CCC5=C4)=NN=C3C(N)=C2F)C=C(P(C)(C)=O)C=C1,1,CC1=C(C2=C/C3=CC(NC4=N/N5CC(=O)N(C(C)C)CC\C5=C\4)=NN=C3/C(N)=C\2F)C=C(P(C)(C)=O)C=C1,1,CC(N1CCc2n(CC1=O)nc(c2)Nc1nnc2c(c1)cc(c(c2N)F)c1cc(ccc1C)P(=O)(C)C)C,1,c,0,1.0,1.0,1.0,0.0,0,0,0,69
304,P305,./images/P305.png,NC=1C=C(C=C2C=C(N=NC12)NC1=NN2CC(N(CCC2=C1)C(C)C)=O)C1=CN=CS1,CC(C)N1CCC2=CC(NC3=NN=C4C(N)=CC(C5=CN=CS5)=CC4=C3)=NN2CC1=O,1,CC(C)N1CC/C2=C/C(NC3=N/N=C4/C(N)=CC(C5=CN=CS5)=C/C4=C\3)=N\N2CC1=O,1,CC(N1CCc2n(CC1=O)nc(c2)Nc1nnc2c(c1)cc(cc2N)c1scnc1)C,1,CC.CC(C)N1CCc2cc(Nc3cc4cc(-c5cncs5)cc(N)c4nn3)nn2CC1=O,1,1.0,1.0,1.0,0.9868995633187773,0,0,0,0
305,P306,./images/P306.png,NC=1C=C(C=C2C=C(N=NC12)NC1=CC=C(N=N1)N1CCS(CC1)(=O)=O)C=1C=NC=CC1C,CC1=C(C2=CC3=CC(NC4=CC=C(N5CCS(=O)(=O)CC5)N=N4)=NN=C3C(N)=C2)C=NC=C1,1,CC1=C(C2=C/C3=CC(NC4=CC=C(N5CCS(=O)(=O)CC5)N=N4)=NN=C3/C(N)=C\2)C=NC=C1,1,Cc1ccncc1c1cc(N)c2c(c1)cc(nn2)Nc1ccc(nn1)N1CCS(=O)(=O)CC1,1,CC.Cc1ccncc1C1=C/C(=C/C(=N)N/C(N)=C/C=C(\N)N2CCSCC2)C(=N)C(N)=C1,0,1.0,1.0,1.0,0.3116883116883117,0,0,0,41
306,P307,./images/P307.png,NC=1C=C(C=C2C=C(N=NC12)NC1=CC=C(C=N1)N1CCS(CC1)(=O)=O)C=1C=NC=CC1C,CC1=C(C2=CC3=CC(NC4=CC=C(N5CCS(=O)(=O)CC5)C=N4)=NN=C3C(N)=C2)C=NC=C1,1,CC1=C(C2=CC3=CC(NC4=CC=C(N5CCS(=O)(=O)CC5)C=N4)=NN=C3C(N)=C2)C=NC=C1,1,Cc1ccncc1c1cc(N)c2c(c1)cc(nn2)Nc1ccc(cn1)N1CCS(=O)(=O)CC1,1,Cc1ccncc1-c1cc(N)c2nnc(Nc3ccc(N4CCSCC4)cn3)cc2c1,0,1.0,1.0,1.0,0.8717948717948718,0,0,0,8
307,P308,./images/P308.png,NC=1C(=C(C=C2C=C(N=NC12)NC1=CC=C(C=N1)N1C(CCCC1)=O)C=1C=NC=CC1C)F,CC1=C(C2=CC3=CC(NC4=CC=C(N5CCCCC5=O)C=N4)=NN=C3C(N)=C2F)C=NC=C1,1,CC1=C(C2=CC3=CC(NC4=CC=C(N5CCCCC5=O)C=N4)=NN=C3C(N)=C2F)C=NC=C1,1,O=C1CCCCN1c1ccc(nc1)Nc1nnc2c(c1)cc(c(c2N)F)c1cnccc1C,1,Cc1ccncc1-c1cc2cc(Nc3ccc(N4CCCCC4=O)cn3)nnc2c(N)c1F,1,1.0,1.0,1.0,1.0,0,0,0,0
308,P309,./images/P309.png,NC=1C(=C(C=C2C=C(N=NC12)NC1=CC=C(C=N1)N1C(CC1)=O)C=1C=NC=CC1C)F,CC1=C(C2=CC3=CC(NC4=CC=C(N5CCC5=O)C=N4)=NN=C3C(N)=C2F)C=NC=C1,1,CC1=C(C2=CC3=C/C(NC4=CC=C(N5CCC5=O)C=N4)=N/N=C\3C(N)=C2F)C=NC=C1,1,O=C1CCN1c1ccc(nc1)Nc1nnc2c(c1)cc(c(c2N)F)c1cnccc1C,1,Cc1ccncc1-c1cc2cc(Nc3ccc(N4CCC4=O)cn3)nnc2c(N)c1F,1,1.0,1.0,1.0,1.0,0,0,0,0
309,P310,./images/P310.png,NC1=NC(=CC2=C1N=NC(=C2)NC(=O)C2CC2)C=2C=NC=CC2C,CC1=C(C2=CC3=CC(NC(=O)C4CC4)=NN=C3C(N)=N2)C=NC=C1,1,CC1=C(C2=C/C3=CC(NC(=O)C4CC4)=NN=C3/C(N)=N\2)C=NC=C1,1,NC(=O)C1CC1,0,c,0,1.0,1.0,0.19801980198019803,0.0,0,0,30,40
310,P311,./images/P311.png,NC=1C=C(C=C2C=C(N=CC12)NC(C(=O)NC=1C=NC=CC1)=O)C=1C=NC=CC1C,CC1=CC=NC=C1C1=CC2=C(C=NC(NC(=O)C(=O)NC3=CC=CN=C3)=C2)C(N)=C1,1,CC1=CC=NC=C1C1=CC2=C(C=NC(NC(=O)C(=O)NC3=CC=CN=C3)=C2)C(N)=C1,1,O=C(C(=O)Nc1ncc2c(c1)cc(cc2N)c1cnccc1C)Nc1cccnc1,1,CNc1cccnc1.Cc1ccncc1-c1cc(N)c2cnc(NC(=O)C=O)cc2c1,0,1.0,1.0,1.0,0.847926267281106,0,0,0,11
311,P312,./images/P312.png,NC=1C=C(C=C2C=C(N=CC12)NC(C(=O)NC=1C=NN(C1)C)=O)C=1C=NC=CC1C,CC1=CC=NC=C1C1=CC2=C(C=NC(NC(=O)C(=O)NC3=CN(C)N=C3)=C2)C(N)=C1,1,CC1=CC=NC=C1C1=C/C2=C(C=NC(NC(=O)C(=O)NC3=CN(C)N=C3)=C2)/C(N)=C\1,1,Cn1ncc(c1)NC(=O)C(=O)Nc1ncc2c(c1)cc(cc2N)c1cnccc1C,1,c,0,1.0,1.0,1.0,0.0,0,0,0,51
312,P313,./images/P313.png,NC=1C=C(C=C2C=C(N=CC12)NC(C(=O)NC1=CC(=NO1)C)=O)C=1C=NC=CC1C,CC1=CC=NC=C1C1=CC2=C(C=NC(NC(=O)C(=O)NC3=CC(C)=NO3)=C2)C(N)=C1,1,CC1=CC=NC=C1C1=CC2=C(/C=N\C(NC(=O)C(=O)NC3=CC(C)=NO3)=C/2)C(N)=C1,1,Cc1noc(c1)NC(=O)C(=O)Nc1ncc2c(c1)cc(cc2N)c1cnccc1C,1,C/C=C\C=C(C)/C(=C\N)c1cc(N)c2cnc(NC(=O)C(=O)Nc3cc(C)no3)cc2c1,0,1.0,1.0,1.0,0.6820276497695853,0,0,0,40
313,P314,./images/P314.png,NC=1C=C(C=C2C=C(N=CC12)NC(C(=O)NCC=1C=NC=CC1)=O)C=1C=NC=CC1C,CC1=CC=NC=C1C1=CC2=C(C=NC(NC(=O)C(=O)NCC3=CC=CN=C3)=C2)C(N)=C1,1,CC1=CC=NC=C1C1=CC2=C(/C=N\C(NC(=O)C(=O)NCC3=CC=CN=C3)=C/2)C(N)=C1,1,O=C(C(=O)Nc1ncc2c(c1)cc(cc2N)c1cnccc1C)NCc1cccnc1,1,CNCc1cccnc1.Cc1ccncc1-c1cc(N)c2cnc(NC(=O)C=O)cc2c1,0,1.0,1.0,1.0,0.8495575221238938,0,0,0,12
314,P315,./images/P315.png,NC=1C=C(C=C2C=C(N=CC12)NC(C(=O)NC=1C=NN(C1)CCOC)=O)C=1C=NC=CC1C,COCCN1C=C(NC(=O)C(=O)NC2=CC3=C(C=N2)C(N)=CC(C2=CN=CC=C2C)=C3)C=N1,1,COCCN1C=C(NC(=O)C(=O)NC2=CC3=C(C=N2)C(N)=CC(C2=CN=CC=C2C)=C3)C=N1,1,COCCn1ncc(c1)NC(=O)C(=O)Nc1ncc2c(c1)cc(cc2N)c1cnccc1C,1,CC1CC1.CCCCC(S)CCC,0,1.0,1.0,1.0,0.050955414012738856,0,0,0,46
315,P316,./images/P316.png,NC=1C=C(C=C2C=C(N=CC12)NC(C(=O)NC=1C=NN(C1)S(=O)(=O)CC)=O)C=1C=NC=CC1C,CCS(=O)(=O)N1C=C(NC(=O)C(=O)NC2=CC3=C(C=N2)C(N)=CC(C2=CN=CC=C2C)=C3)C=N1,1,CCS(=O)(=O)N1C=C(NC(=O)C(=O)NC2=C/C3=C(\C=N/2)C(N)=CC(C2=CN=CC=C2C)=C3)C=N1,1,CCS(=O)(=O)n1ncc(c1)NC(=O)C(=O)Nc1ncc2c(c1)cc(cc2N)c1cnccc1C,1,CCSn1cc(NC(=O)C(=O)Nc2cc3cc(-c4cnccc4C)cc(N)c3cn2)cn1,0,1.0,1.0,1.0,0.8559322033898306,0,0,0,8
316,P317,./images/P317.png,NC=1C=C(C=C2C=C(N=CC12)NC(C(N1CC(NCC1)=O)=O)=O)C=1C=NC=CC1C,CC1=CC=NC=C1C1=CC2=C(C=NC(NC(=O)C(=O)N3CCNC(=O)C3)=C2)C(N)=C1,1,CC1=CC=NC=C1C1=CC2=C(/C=N\C(NC(=O)C(=O)N3CCNC(=O)C3)=C/2)C(N)=C1,1,O=C1NCCN(C1)C(=O)C(=O)Nc1ncc2c(c1)cc(cc2N)c1cnccc1C,1,Cc1ccncc1-c1cc(N)c2cnc(NC(=O)C(=O)N3CCNC(=O)C3)cc2c1,1,1.0,1.0,1.0,1.0,0,0,0,0
317,P318,./images/P318.png,CN1C[C@@H]2N(C3=C(C=C(C=C3CC2)C=2N=C3C(=NC2)NC=C3C3=CC(=C(C=C3)C(=O)N3CC2(COC2)C3)C)C)CC1,CC1=CC(C2=NC3=C(N=C2)N/C=C\3C2=CC(C)=C(C(=O)N3CC4(COC4)C3)C=C2)=CC2=C1N1CCN(C)C[C@H]1CC2,1,CC1=CC(C2=NC3=C(N=C2)NC=C3C2=CC(C)=C(C(=O)N3CC4(COC4)C3)C=C2)=CC2=C1N1CCN(C)C[C@H]1CC2.CCC,1,CN1CCN2[C@@H](C1)CCc1c2c(C)cc(c1)c1cnc2c(n1)c(c[nH]2)c1ccc(c(c1)C)C(=O)N1CCOCC1,0,c,0,1.0,0.9802631578947368,0.8993288590604027,0.0,0,0,5,82
318,P319,./images/P319.png,CN1C[C@H]2N(C3=C(C=C(C=C3CC2)C2=NC=3C(=NC2)N=CC3C3=CC(=C(C=C3)C(=O)N3CC2(COC2)C3)C)C)CC1,CC1=CC(C2=NC3=C(N=C2)N/C=C\3C2=CC(C)=C(C(=O)N3CC4(COC4)C3)C=C2)=CC2=C1N1CCN(C)C[C@@H]1CC2,0,CC1=CC(C2=N/C3=C(\N=C/2)NC=C3C2=CC(C)=C(C(=O)N3CC4(COC4)C3)C=C2)=CC2=C1N1CCN(C)C[C@@H]1CC2,0,CN1CCN2[C@H](C1)CCc1c2c(C)cc(c1)c1cnc2c(n1)c(c[nH]2)c1ccc(c(c1)C)C(=O)N1CCOCC1,0,CC.CCc1cc(-c2cnc3[nH]cc(-c4ccc(C(=O)N5CC6(COC6)C5)c(C)c4)c3n2)cc(C)c1N1CCN(C)CC1,0,1.0,1.0,0.8993288590604027,0.7972972972972973,20,20,25,50
319,P320,./images/P320.png,CN1C[C@@H]2N(C3=C(C=C(C=C3CC2)C=2N=C3C(=NC2)NC=C3C3=CC=C(C=C3)C(=O)N3CC2(COC2)C3)C)CC1,CC1=CC(C2=NC3=C(N=C2)N/C=C\3C2=CC=C(C(=O)N3CC4(COC4)C3)C=C2)=CC2=C1N1CCN(C)C[C@H]1CC2,1,CC1=CC(C2=NC3=C(N=C2)NC=C3C2=CC=C(C(=O)N3CC4(COC4)C3)C=C2)=CC2=C1N1CCN(C)C[C@H]1CC2,1,CN1CCN2[C@@H](C1)CCc1c2c(C)cc(c1)c1cnc2c(n1)c(c[nH]2)c1ccc(cc1)C(=O)N1CCOCC1,0,Cc1cc(-c2cnc3[nH]cc(-c4ccc(C(=O)N5CC6(COC6)C5)cc4)c3n2)cc2c1N1CCN(C)CC1CC2,0,1.0,1.0,0.8972602739726028,1.0,0,0,5,4
320,P321,./images/P321.png,CN1C[C@H]2N(C3=C(C=C(C=C3CC2)C=2N=C3C(=NC2)NC=C3C3=CC=C(C=C3)C(=O)N3CC2(COC2)C3)C)CC1,C/C1=C/C(C2=NC3=C(N=C2)N/C=C\3C2=CC=C(C(=O)N3CC4(COC4)C3)C=C2)=C\C2=C1N1CCN(C)C[C@@H]1CC2,1,CC1=CC(C2=N/C3=C(\N=C/2)NC=C3C2=CC=C(C(=O)N3CC4(COC4)C3)C=C2)=CC2=C1N1CCN(C)C[C@@H]1CC2,1,CN1CCN2[C@H](C1)CCc1c2c(C)cc(c1)c1cnc2c(n1)c(c[nH]2)c1ccc(cc1)C(=O)N1CCOCC1,0,CCc1cc(-c2cnc3[nH]cc(-c4ccc(C(=O)N5CC6(COC6)C5)cc4)c3n2)cc(C)c1N1CCN(C)CC1,0,1.0,1.0,0.8972602739726028,0.8013937282229965,0,0,5,12
321,P322,./images/P322.png,CN1C[C@@H]2N(C3=C(C=C(C=C3CC2)C=2N=C3C(=NC2)NC=C3C3=CC=C(C(=O)N(C[C@H]2COCC2)C)C=C3)C)CC1,CC1=CC(C2=NC3=C(N=C2)N/C=C\3C2=CC=C(C(=O)N(C)C[C@@H]3CCOC3)C=C2)=CC2=C1N1CCN(C)C[C@H]1CC2,1,CC1=CC(C2=N/C3=C(\N=C/2)NC=C3C2=CC=C(C(=O)N(C)C[C@@H]3CCOC3)C=C2)=CC2=C1N1CCN(C)C[C@H]1CC2,1,CN1CCN2[C@@H](C1)CCc1c2c(C)cc(c1)c1cnc2c(n1)c(c[nH]2)c1ccc(cc1)C(=O)N(C[C@@H]1CCOC1)C,1,Cc1cc(-c2cnc3[nH]cc(-c4ccc(C(=O)N(C)CC5CCOC5)cc4)c3n2)cc2c1N1CCN(C)CC1CC2,0,1.0,1.0,1.0,1.0,0,0,0,9
322,P323,./images/P323.png,CN1C[C@H]2N(C3=C(C=C(C=C3CC2)C=2N=C3C(=NC2)NC=C3C3=CC=C(C(=O)N(C[C@H]2COCC2)C)C=C3)C)CC1,CC1=CC(C2=NC3=C(N=C2)NC=C3C2=CC=C(C(=O)N(C)C[C@@H]3CCOC3)C=C2)=CC2=C1N1CCN(C)C[C@@H]1CC2,1,CC1=CC(C2=NC3=C(N=C2)N/C=C\3C2=CC=C(C(=O)N(C)C[C@@H]3CCOC3)C=C2)=CC2=C1N1CCN(C)C[C@@H]1CC2,1,CN1CCN2[C@H](C1)CCc1c2c(C)cc(c1)c1cnc2c(n1)c(c[nH]2)c1ccc(cc1)C(=O)N(C[C@@H]1CCOC1)C,1,CC.CCc1cc(-c2cnc3[nH]cc(-c4ccc(C(=O)N(C)CC5CCOC5)cc4)c3n2)cc(C)c1N1CCN(C)CC1,0,1.0,1.0,1.0,0.8013245033112583,0,0,0,17
323,P324,./images/P324.png,CN1C[C@@H]2N(C3=C(C=C(C=C3CC2)C=2N=C3C(=NC2)NC=C3C3=CC(=C(C(=O)N(C[C@H]2COCC2)C)C=C3)C)C)CC1,CC1=CC(C2=NC3=C(N=C2)NC=C3C2=CC(C)=C(C(=O)N(C)C[C@@H]3CCOC3)C=C2)=CC2=C1N1CCN(C)C[C@H]1CC2,1,CC1=CC(C2=NC3=C(N=C2)NC=C3C2=CC(C)=C(C(=O)N(C)C[C@@H]3CCOC3)C=C2)=CC2=C1N1CCN(C)C[C@H]1CC2,1,CN1CCN2[C@@H](C1)CCc1c2c(C)cc(c1)c1cnc2c(n1)c(c[nH]2)c1ccc(c(c1)C)C(=O)N(C[C@@H]1CCOC1)C,1,CC.Cc1cc(-c2c[nH]c3ncc(-c4cc(C)c5c(c4)CCC4CN(C)CCN54)nc23)ccc1C(=O)N(C)CC1CCOC1,0,1.0,1.0,1.0,0.9904153354632588,0,0,0,10
324,P325,./images/P325.png,CN1C[C@H]2N(C3=C(C=C(C=C3CC2)C=2N=C3C(=NC2)NC=C3C3=CC(=C(C(=O)N(C[C@H]2COCC2)C)C=C3)C)C)CC1,CC1=CC(C2=NC3=C(N=C2)NC=C3C2=CC(C)=C(C(=O)N(C)C[C@@H]3CCOC3)C=C2)=CC2=C1N1CCN(C)C[C@@H]1CC2,1,CC1=CC(C2=N/C3=C(\N=C/2)NC=C3C2=CC(C)=C(C(=O)N(C)C[C@@H]3CCOC3)C=C2)=CC2=C1N1CCN(C)C[C@@H]1CC2.CCC,1,CN1CCN2[C@H](C1)CCc1c2c(C)cc(c1)c1cnc2c(n1)c(c[nH]2)c1ccc(c(c1)C)C(=O)N(C[C@@H]1CCOC1)C,1,c,0,1.0,0.9810126582278481,1.0,0.0,0,0,0,85
325,P326,./images/P326.png,CN1C[C@@H]2N(C3=C(C=C(C=C3CC2)C=2N=C3C(=NC2)NC=C3C3=CC=C(C(=O)N(C)CC(C)(C)O)C=C3)C)CC1,CC1=CC(C2=NC3=C(N=C2)NC=C3C2=CC=C(C(=O)N(C)CC(C)(C)O)C=C2)=CC2=C1N1CCN(C)C[C@H]1CC2,1,CC1=CC(C2=NC3=C(N=C2)NC=C3C2=CC=C(C(=O)N(C)CC(C)(C)O)C=C2)=CC2=C1N1CCN(C)C[C@H]1CC2,1,CN1CCN2[C@@H](C1)CCc1c2c(C)cc(c1)c1cnc2c(n1)c(c[nH]2)c1ccc(cc1)C(=O)N(CC(O)(C)C)C,1,CC.Cc1cc(-c2cnc3[nH]cc(-c4ccc(C(=O)N(C)CC(C)(C)O)cc4)c3n2)cc2c1N1CCN(C)CC1CC2,0,1.0,1.0,1.0,0.9896193771626297,0,0,0,4
326,P327,./images/P327.png,CN1C[C@H]2N(C3=C(C=C(C=C3CC2)C=2N=C3C(=NC2)NC=C3C3=CC=C(C(=O)N(C)CC(C)(C)O)C=C3)C)CC1,C/C1=C/C(C2=NC3=C(N=C2)NC=C3C2=CC=C(C(=O)N(C)CC(C)(C)O)C=C2)=C\C2=C1N1CCN(C)C[C@@H]1CC2,1,CC1=C/C(C2=N/C3=C(\N=C/2)NC=C3C2=CC=C(C(=O)N(C)CC(C)(C)O)C=C2)=C/C2=C\1N1CCN(C)C[C@@H]1CC2,1,CN1CCN2[C@H](C1)CCc1c2c(C)cc(c1)c1cnc2c(n1)c(c[nH]2)c1ccc(cc1)C(=O)N(CC(O)(C)C)C,1,CCc1cc(-c2cnc3[nH]cc(-c4ccc(C(=O)N(C)CC(C)(C)O)cc4)c3n2)cc(C)c1N1CCN(C)CC1,0,1.0,1.0,1.0,0.797153024911032,0,0,0,12
327,P328,./images/P328.png,CN1C[C@@H]2N(C3=C(C=C(C=C3CC2)C=2N=C3C(=NC2)NC=C3C3=CC(=C(C(=O)N(C)CC(C)(C)O)C=C3)C)C)CC1,CC1=CC(C2=NC3=C(N=C2)NC=C3C2=CC(C)=C(C(=O)N(C)CC(C)(C)O)C=C2)=CC2=C1N1CCN(C)C[C@H]1CC2,1,CC1=CC(C2=N/C3=C(\N=C/2)NC=C3C2=CC(C)=C(C(=O)N(C)CC(C)(C)O)C=C2)=CC2=C1N1CCN(C)C[C@H]1CC2,1,CN1CCN2[C@@H](C1)CCc1c2c(C)cc(c1)c1cnc2c(n1)c(c[nH]2)c1ccc(c(c1)C)C(=O)N(CC(O)(C)C)C,1,Cc1cc(-c2c[nH]c3ncc(-c4cc(C)c5c(c4)CCC4CN(C)CCN54)nc23)ccc1C(=O)N(C)CC(C)(C)O,0,1.0,1.0,1.0,1.0,0,0,0,5
328,P329,./images/P329.png,CN1C[C@H]2N(C3=C(C=C(C=C3CC2)C=2N=C3C(=NC2)NC=C3C3=CC(=C(C(=O)N(C)CC(C)(C)O)C=C3)C)C)CC1,CC1=CC(C2=NC3=C(N=C2)NC=C3C2=CC(C)=C(C(=O)N(C)CC(C)(C)O)C=C2)=CC2=C1N1CCN(C)C[C@@H]1CC2,1,CC1=CC(C2=NC3=C(N=C2)NC=C3C2=CC(C)=C(C(=O)N(C)CC(C)(C)O)C=C2)=CC2=C1N1CCN(C)C[C@@H]1CC2.CCC,1,CN1CCN2[C@H](C1)CCc1c2c(C)cc(c1)c1cnc2c(n1)c(c[nH]2)c1ccc(c(c1)C)C(=O)N(CC(O)(C)C)C,1,c,0,1.0,0.9798657718120806,1.0,0.0,0,0,0,81
329,P330,./images/P330.png,C(=O)C=1C=C(C=C(C1O)OC)C1=CC(=CC=C1)C(=O)O,COC1=C(O)C(C=O)=CC(C2=CC=CC(C(=O)O)=C2)=C1,1,COC1=C(O)C(C=O)=CC(C2=CC=CC(C(=O)O)=C2)=C1,1,COc1cc(cc(c1O)C=O)c1cccc(c1)C(=O)O,1,COc1cc(-c2cccc(C(=O)O)c2)cc(C=O)c1O,1,1.0,1.0,1.0,1.0,0,0,0,0
330,P331,./images/P331.png,C1(CCCCC1)NC(=O)C=1C=C(C=CC1)C1=CC(=C(C(=C1)OC)O)C=O,COC1=C(O)C(C=O)=CC(C2=CC=CC(C(=O)NC3CCCCC3)=C2)=C1,1,CCC.COC1=C(O)C(C=O)=CC(C2=CC=CC(NNC3CCCCC3)=C2)=C1,0,COc1cc(cc(c1O)C=O)c1cccc(c1)C(=O)NC1CCCCC1,1,CCC.COc1cc(-c2cccc(C(=O)NC3CCCCC3)c2)cc(C=O)c1O,1,1.0,0.7553191489361702,1.0,0.968421052631579,0,5,0,0
331,P332,./images/P332.png,BrC1=CC=C(C(=C1C=O)O)C(=O)N1CCOCC1,O=CC1=C(O)C(C(=O)N2CCOCC2)=CC=C1Br,1,CC.O=CC1=C(O)C(C(=O)N2CCOCC2)=CC=C1Br,1,C1CNCCO1,0,O=Cc1c(Br)ccc(C(=O)N2CCOCC2)c1O,1,1.0,0.976,0.225,1.0,0,0,24,0
332,P333,./images/P333.png,CN1C(N(C(C(=C1)C=1C=C(C(=C(C=O)C1)O)OC)=O)C)=O,COC1=C(O)C(C=O)=CC(C2=CN(C)C(=O)N(C)C2=O)=C1,1,COC1=C(O)C(C=O)=CC(C2=CN(C)C(=O)N(C)C2=O)=C1,1,COc1cc(cc(c1O)C=O)c1cn(C)c(=O)n(c1=O)C,1,COc1cc(C2=C*(C)(C)C2)cc(C=O)c1O,0,1.0,1.0,1.0,0.5950413223140496,0,0,0,13
333,P334,./images/P334.png,OC1=C(C=O)C=C(C=C1OC)C#CC=1C=NC=CC1,COC1=C(O)C(C=O)=CC(C#CC2=CC=CN=C2)=C1,1,COC1=C(O)C(C=O)=CC(C#CC2=CC=CN=C2)=C1,1,COc1cc(C#Cc2cccnc2)cc(c1O)C=O,1,COc1cc(C#Cc2cccnc2)cc(C=O)c1O,1,1.0,1.0,1.0,1.0,0,0,0,0
334,P335,./images/P335.png,BrC=1C=C2C=CC(=C(C2=CC1)C=O)O,O=CC1=C2C=CC(Br)=CC2=CC=C1O,1,O=CC1=C2\C=CC(Br)=C\C2=C\C=C\1O,1,O=Cc1c(O)ccc2c1ccc(c2)Br,1,CC.O=Cc1c(O)ccc2cc(Br)ccc12,1,1.0,1.0,1.0,0.9702970297029703,0,0,0,0
335,P336,./images/P336.png,C(=O)C1=C2C=CC(=CC2=CC=C1O)C1=CC=C(C(=O)N(C)C)C=C1,CN(C)C(=O)C1=CC=C(C2=CC3=CC=C(O)C(C=O)=C3C=C2)C=C1,1,CN(C)C(=O)C1=CC=C(C2=C/C3=CC=C(O)C(C=O)=C3/C=C\2)C=C1,1,O=Cc1c(O)ccc2c1ccc(c2)c1ccc(cc1)C(=O)N(C)C,1,CN(C)C(=O)c1ccc(-c2ccc3c(C=O)c(O)ccc3c2)cc1,1,1.0,1.0,1.0,1.0,0,0,0,0
336,P337,./images/P337.png,C(=O)C1=C2C=CC(=CC2=CC=C1O)C1=CC=CC(=N1)C(=O)O,O=CC1=C2C=CC(C3=CC=CC(C(=O)O)=N3)=CC2=CC=C1O,1,CCC.O=CC1=C2C=CC(C3=CC=CC(C(=O)O)=N3)=CC2=CC=C1O,1,O=Cc1c(O)ccc2c1ccc(c2)c1cccc(n1)C(=O)O,1,CCC(C)(O)c1cccc(-c2ccc3c(C=O)c(O)ccc3c2)n1,0,1.0,0.9629629629629629,1.0,0.7777777777777778,0,0,0,19
337,P338,./images/P338.png,C(=O)C1=C2C=CC(=CC2=CC=C1O)C1=CC=CC(=N1)C(=O)NCCN1CCOCC1,O=CC1=C2C=CC(C3=CC=CC(C(=O)NCCN4CCOCC4)=N3)=CC2=CC=C1O,1,CC.O=CC1=C2\C=CC(C3=CC=CC(C(=O)NCCN4CCOCC4)=N3)=C\C2=C\C=C\1O,1,O=Cc1c(O)ccc2c1ccc(c2)c1cccc(n1)C(=O)NCCN1CCOCC1,1,CC.O=Cc1c(O)ccc2cc(-c3cccc(C(=O)NCCN4CCOCC4)n3)ccc12,1,1.0,0.9866666666666667,1.0,0.9866666666666667,0,0,0,0
338,P339,./images/P339.png,OC1=C(C2=CC=C(C=C2C=C1)C=1SC(=CC1)C(=O)N1CCOCC1)C=O,O=CC1=C2C=CC(C3=CC=C(C(=O)N4CCOCC4)S3)=CC2=CC=C1O,1,O=CC1=C2\C=CC(C3=CC=C(C(=O)N4CCOCC4)S3)=C\C2=C\C=C\1O,1,O=Cc1c(O)ccc2c1ccc(c2)c1ccc(s1)C(=O)N1CCOCC1,1,O=Cc1c(O)ccc2cc(-c3ccc(C(=O)N4CCOCC4)s3)ccc12,1,1.0,1.0,1.0,1.0,0,0,0,0
339,P340,./images/P340.png,COC1=C(C=2CCN(CC2C=C1)C(=O)C=1C=NC=CC1)C=O,COC1=C(C=O)C2=C(C=C1)CN(C(=O)C1=CN=CC=C1)CC2,1,COC1=C(C=O)C2=C(C=C1)CN(C(=O)C1=CN=CC=C1)CC2,1,COc1ccc2c(c1C=C)CC[H](C2)C(=C)c1cccnc1,0,C/C=C(\CC)OC.C=CC(=C)CN(CC)C(=O)C1=CN=CCCC1.CC.CC.CC.CC.CC.CC.COC,0,1.0,1.0,0.0,0.16853932584269662,0,0,36,25
340,P341,./images/P341.png,COC1=C(C=2CCN(CC2C=C1)C(CCN1CCN(CC1)C)=O)C=O,COC1=C(C=O)C2=C(C=C1)CN(C(=O)CCN1CCN(C)CC1)CC2,1,CC.COC1=C(C=O)C2=C(C=C1)CN(C(=O)CCN1CCN(C)CC1)CC2,1,CCc1ccc(c(c1CCCC(=C)CCC1CCN(CC1)C)C=C)CC,0,c,0,1.0,0.9832402234636871,0.2937853107344633,0.0,0,0,19,41
